;Capacité;Comprendre les enjeux liés à la vérification de programmes informatiques. Principalement liés à l'opposition entre un code prouvé formellement et un code testé;;
;Capacité;Comprendre les grandes lignes de la gestion de projet informatique. ;;
;Capacité;Comprendre les cycles de vie du produit logiciel;;
;Connaissance;Représentation et utilisation des Schemas UML pour représenter une architecture IT;;
;Connaissance;Approches formelles. Langage B;;
;Connaissance;Utilisation des Designs patterns logiciels pour décrire un programme;;
;Connaissance;Développement Agile et méthode SCRUM;;
;Connaissance;Objets Calistenics;;
;;"C2.7 ""Mettre en œuvre, réaliser, développer, déployer des programmes infomatiques""";C2;
;Capacité;Développement par les tests;;
;Capacité;Abstraction formelle d'un système;;
;Connaissance;Programmation Junit, TDD;;
;Connaissance;Langage B;;
;;"C2.3 ""Spécifier, concevoir et modéliser des algorithmes et des programmes informatiques""";M3;
TC-4-I-SYD;;"C2.2 ""Spécifier, concevoir et modéliser des réseaux de communication et des protocoles""";C3;
;Capacité;Concevoir un système distribué sans mémoire centrale de type RPC;;
;Capacité;Implanter une chaîne de transaction prouvée à concensus dynamique type Bitcoin;;
;Capacité;Implémenter un réseau P2P de gestion de tables de hash type Chord;;
;Capacité;Analyser les biais de sécurité d’un système distribué;;
;Connaissance;Principes définissant les systèmes distribués concernant la mémoire globale et le temps;;
;Connaissance;Vocabulaire associé aux grands algorithmes distribués et à la tolérance de panne;;
;Connaissance;Algorithmes et résultats de référence en distribué : FLP, Paxos, Bitcoin, 2PC;;
;Connaissance;Mécanisme de synchronisation temporel associé aux horloges de Lamport et vectorielles;;
;Connaissance;Protocoles distribués, Transactions, Consensus, Délais;;
;;"C1.3 ""Mettre en œuvre une démarche scientifique""";C1;
;Compétence;Conception de mécanismes d'invocations de procédures distantes;;
;Connaissance;Sun RPC, RMI, DCOM;;
;Connaissance;Thrift;;
;Connaissance;Réseau P2P : chord, bittorrent;;
;Connaissance;Raft, Bitcoin;;
;;"C2.3 ""Spécifier, concevoir et modéliser des algorithmes et des programmes informatiques""";M3;
;;"C2.7 ""Mettre en œuvre, réaliser, développer, déployer des programmes informatiques""";M3;
;;"C2.6 ""Mettre en œuvre, réaliser, développer, déployer  des réseaux et des protocoles""";M2;
TC-4-R-NAS;;"C2.2 ""Spécifier, concevoir et modéliser des réseaux de communication et des protocoles""";C3;
;compétence;Concevoir et déployer une architecture de réseau WAN complexe;;
;compétence;Elaborer une politique de qualité de service,;;
;compétence;Définit une politique de sécurité réseau;;
;compétence;Dimensionner un réseau WAN, MPLS et configurer l'ingénierie de trafic;;
;connaissance;Assemblage et configuration des éléments actifs (switch, routeur) d'un réseau dans des architectures complexes;;
;connaissance;Dimensionnement de réseau et qualité de service DiffServ, RSVP;;
;connaissance;Ingénierie de réseau et de trafic MPLS TE;;
;connaissance;Réseaux privés virtuels avec MPLS VPN;;
;connaissance;Qualité de service pour la voix sur IP;;
;connaissance;Politique IPSec, réseau privé virtuel sécurisé.;;
;;"C2.6 ""Mettre en œuvre, réaliser, développer, déployer  des réseaux et des protocoles""";C3;
;;"C3.3 ""Interagir avec les autres, travailler en équipe""";M2;
;;"C2.5 ""Mettre en oeuvre, réaliser, développer, déployer des systèmes de transmission et de traitement des signaux/images/données""";M1;
TC-4-R-NRP;;"C2.2 ""Spécifier, concevoir et modéliser des réseaux de communication et des protocoles""";C2;
;competence;Configurer des éléments actifs (switch, routeur) d'un réseau dans des architectures élémentaires;;
;competence;Implémenter le routage des réseaux à l'échelle de l'Internet;;
;competence;Mettre en oeuvre une diffusion Multicast Vidéo;;
;competence;Implémenter le routage des Réseaux IPv6, RIPng, OSPFv4 et BGP;;
;connaissance;Principes du routage IP et algorithmes associés Bellman Ford, Dijkstra;;
;connaissance;Protocoles de routage intérieur RIP, OSPF et extérieur à l'Internet, BGP;;
;connaissance;Protocole IP Multicast PIM Dense et Sparse;;
;connaissance;Routage IPV6 et Tunnel IPV4 IPV6;;
;;"C2.6 ""Mettre en œuvre, réaliser, développer, déployer  des réseaux et des protocoles""";C2;
;;"C2.5 ""Mettre en oeuvre, réaliser, développer, déployer des systèmes de transmission et de traitement des signaux/images/données""";M1;
;;"C3.3 ""Interagir avec les autres, travailler en équipe""";M1;
TC-4-PRF;;"C2.2 ""Spécifier, concevoir et modéliser des réseaux de communication et des protocoles""";C3;
;Capacité;Savoir modéliser un système de réseau en utilisant des outils analytiques;;
;Capacité;Savoir simuler un système en utilisant un simulateur à événements discrets;;
;Capacité;Savoir modéliser un système de réseau en utilisant des outils analytiques;;
;Capacité;Savoir simuler un système en utilisant un simulateur à événements discrets;;
;Capacité;Savoir évaluer les performances en régime transitoire et stationnaire d'un système en utilisant des outils analytiques ou de simulation. ;;
;Capacité;Savoir dimensionner un réseau en menant une évaluation de performances adéquate;;
;Capacité;Formaliser mathématiquement un simple phénomène aléatoire;;
;Connaissance;Connaître les outils analytiques de modélisation: Chaîne de Markov à temps discret, Chaîne de Markov à temps continu, Files d'attente, Réseaux de file d'attente.;;
;Connaissance;Connaître les différentes équations caractérisant les régimes transitoires et permanents des modèles analytiques.;;
;Connaissance;Connaître le principe de la génération de nombres aléatoires;;
;Connaissance;Connaître les fondements théoriques de la simulation à évènements discrets et les base du simulateur NS2;;
;Connaissance;Bases en proba (un minimum car des rappels sont prévus);;
;;"C2.4 ""Spécifier et dimensionner des systèmes numériques en réponse au besoin clients""";C2;
;;"C2.1 ""Spécifier, concevoir et modéliser des systèmes de transmission et de traitement des signaux/images/données""";C1;
;;"C2.8 ""Opérer, analyser, améliorer des systèmes numériques""";C1;
;;"C1.3 ""Mettre en œuvre une démarche scientifique""";C1;
;;"C1.5 ""Identifier, formuler et résoudre un problème d'ingénierie complexe""";C1;
;;"C2.3 ""Spécifier, concevoir et modéliser des algorithmes et des programmes informatiques""";M1;
;;"C3.2 ""Travailler, apprendre, évoluer de manière autonome"" ";M1;
;;"C3.3 ""Interagir avec les autres, travailler en équipe""";M1;
TC-4-GesPer;;"C3.5 ""Agir de manière responsable dans un monde complexe"" ";C3;
;Capacité;Définir une raison d'être d'intérêt sociétal;;
;Capacité;Elaborer un modèle économique prenant en compte la dimension responsable en plus de l'aspect écomnomique dans les choix de gestion effectués;;
;Connaissance;Raison d'être des organisations;;
;Connaissance;"Notion de modèle économique (business model) et méthodologie du business model canvas ""circulab"" ";;
;Connaissance;Responsabilité sociétale  & norme ISO 26000,;;
;Connaissance;Economie circulaire & économie sociale et solidaire;;
;Connaissance;Responsabilité sociétale, modèle économique, alternatives économiques, norme ISO 26000;;
;;"C3.4 ""Faire preuve de créativité, innover, entreprendre""";C2;
;Capacité;Conduire une démarche de projet entrepreneurial ;;
;Capacité;Mettre en œuvre une séance de créativité;;
;Capacité;Conduire une étude qualitative du marché et réaliser un rapport d'étude;;
;Capacité;Mener une enquête sociologique puis définir des personas et des scénarii d'usage;;
;Capacité;Choisir une structure juridique adaptée ;;
;Capacité;Elaborer un modèle économique prenant en compte la dimension responsable en plus de l'aspect écomnomique dans les choix de gestion effectués;;
;Capacité;Définir son plan d'exploitation;;
;Capacité;Elaborer une stratégie de communication, déterminer son identité visuelle et la charte graphique correspondante, créer des supports web et vidéo associés;;
;Capacité;Concrétiser le projet via une maquette;;
;Connaissance;Notions d'innovation;;
;Connaissance;Méthodologie de l'étude qualitative de marché ;;
;Connaissance;Notions d'usages, de personas, de scénarii d'usage;;
;Connaissance;Méthodologie de l'étude sociologique de terrain ;;
;Connaissance;Lien entre formes juridiques et gouvernance/raison d'être;;
;Connaissance;Méthodologie du plan d'exploitation;;
;Connaissance;Méthodologie du plan de communication et de la définition d'une identité visuelle déclinée en charte graphique;;
;Connaissance;Techniques de créativité;;
;Connaissance;Projet entrepreneurial, créativité, innovation;;
;;"C3.6 ""Se situer, travailler, évoluer dans une entreprise, une organisation socio-productive""";M2;
;Capacité;Comprendre les différentes fonctions liées au fonctionnement des organisations;;
;Connaissance;Notions de marché, de création de valeur;;
;Connaissance;Les différentes formes juridiques : Associations, SCOP/SCIC, sociétés commerciales;;
;Connaissance;Notions de plan d'exploitation, plan de trésorerie, stratégie de financement;;
;Connaissance;Notions de domaines et acteurs de la communication des organisations, ad word / ad sense, community management, éléments d'analyse graphique;;
;;"C3.1 ""Se connaitre, se gérer physiquement et mentalement""";M1;
;Capacité;Gérer les aspects humains du projet : connaissance de soi ;;
;Connaissance;Gestion du stress  & des émotions;;
;Connaissance;Marketing, sociologie, finances, structures juridiques, communication;;
;Connaissance;Connaissance de soi, stress, émotions;;
;;"C3.2 ""Travailler, apprendre, évoluer de manière autonome"" ";M1;
;Capacité;Mettre en oeuvre des méthodes / outils de conduite de projet en terme organisationnel de façon autonome;;
;Connaissance;Méthodes / outils de conduite de projet;;
;;"C3.3 ""Interagir avec les autres, travailler en équipe""";M1;
;Capacité;Gérer les aspects humains du projet : dynamique de groupe;;
;Capacité;Présenter son projet à l'oral ;;
;Connaissance;Rôles & places dans le groupe;;
;Connaissance;Elevator Pitch;;
;Connaissance;Conduite de projet;;
;Connaissance;Dynamique de groupe, cohésion, places, rôles;;
TC-4-RSM;;"C3.6 ""Se situer, travailler, évoluer dans une entreprise, une organisation socio-productive""";C1;
;connaissance;Connaissance du secteur et des métiers des Technologies de l'Information;;
;competence;Rédiger son CV;;
;competence;Utiliser différents outils et techniques pour rechercher un stage ou un emploi en lien avec son projet professionnel;;
;;"C3.1 ""Se connaitre, se gérer physiquement et mentalement""";M2;
TC-4-I-DIA;;"C2.3 ""Spécifier, concevoir et modéliser des algorithmes et des programmes informatiques""";C3;
;Capacité;????;;
;Connaissance;????;;
;;"C2.7 ""Mettre en œuvre, réaliser, développer, déployer des programmes infomatiques""";C3;
;;"C2.8 ""Opérer, analyser, améliorer des systèmes numériques""";C2;
;;"C1.5 ""Identifier, formuler et résoudre un problème d'ingénierie complexe""";M1;
TC-4-I-CSC;;"C2.7 ""Mettre en œuvre, réaliser, développer, déployer des programmes infomatiques""";C2;
;Capacité;Déployer une architecture de communication sécurisée;;
;Connaissance;Principe d'utilisation des cryptographies symétrique et asymétrique;;
;Connaissance;Architectures de gestion de clé (CA, DANE/TLSA, PGP);;
;Connaissance;Protocoles cryptographiques (TLS, Kerberos, etc.);;
;Connaissance;RSA, AES, PKI, TLS;;
;;"C2.8 ""Opérer, analyser, améliorer des systèmes numériques""";C2;
;Capacité;Analyser les lacunes de sécurité d'une communication;;
;Connaissance;Exemples de fondations mathématiques;;
;Connaissance;Coûts de chiffrement/déchiffrement/attaque;;
;Connaissance;Cryptographie, Cryptanalyse;;
;;"C3.2 ""Travailler, apprendre, évoluer de manière autonome""";M2;
;;"C3.5 ""Agir de manière responsable dans un monde complexe""";C1;
;Capacité;Enjeux éthiques de la cryptographie;;
;Connaissance;Principe d'utilisation des cryptographies symétrique et asymétrique;;
;Connaissance;Architectures de gestion de clé (CA, DANE/TLSA, PGP);;
;Connaissance;Coûts de chiffrement/déchiffrement/attaque;;
;Connaissance;Éthique, cryptographie, vie privée;;
TC4-R-ARM;;"C2.8 ""Opérer, analyser, améliorer des systèmes numériques""";C3;
;Capacité;Analyser des traces d'utilisation des réseaux mobiles;;
;Connaissance;Gestion de mobilité;;
;Connaissance;Canaux de transport;;
;Connaissance;Canaux logiques;;
;Connaissance;Gestion des ressources;;
;Connaissance;Mapping des canaux, zone de localisation, paging, handover, etablissement, protocole RRC;;
;;"C2.2 ""Spécifier, concevoir et modéliser des réseaux de communication et des protocoles""";C2;
;Capacité;Proposer des solutions d'évolution des architectures de réseaux mobile;;
;Connaissance;Réseau d'accès / réseau cœur ;;
;Connaissance;Sécurité des réseaux mobiles;;
;Connaissance;Protocoles du plan données et du plan contrôle;;
;Connaissance;Plan controle, plan donnees, reseau d'acces, reseau coeur;;
;;" C2.6 ""Mettre en œuvre, réaliser, développer, déployer  des réseaux et des protocoles""";C2;
;Capacité;Décrire les concepts de bases d'un réseau cellulaire;;
;Capacité;Décrire l'émission/réception de messages (données ou voix);;
;Connaissance;Éléments d'architecture des réseaux 2G, 3G ou 4G;;
;Connaissance;Réseaux cellulaire, etablissement d'appel, etablissement d'une session IP, access stratum, non-access stratum;;
;;"C1.1 ""Résoudre les questions posées par un problème scientifique en étant conscient des limites""";M1;
;;"C1.4 ""Mettre en perspective les connaissances scientifiques avec l'évolution des savoirs et des technologies""";M1;
;;"C3.4 ""Faire preuve de créativité, innover, entreprendre""";M1;
;;"C3.5 ""Agir de manière responsable dans un monde complexe"" ";M1;
TC-4-R-BLF;;"C2.6 ""Mettre en œuvre, réaliser, développer, déployer  des réseaux et des protocoles""";C2;
;Capacité;Dimensionner un réseau téléphonique d'entreprise à partir d'un cahier des charges ;;
;Capacité;Configurer des équipements du réseau d'accès ADSL : routeur domestique, DSLAM, BAS;;
;Connaissance;Boucle locale : réseau de distribution, unité de raccordement d'abonné;;
;Connaissance;Fonction commutation, hiérarchie de commutateurs;;
;Connaissance;Signalisation SS7 : architecture, Protocoles, établissement d'appel;;
;Connaissance;Fonction transmission, multiplexage SDH;;
;Connaissance;Téléphonie d'entreprise : PABX, charge de trafic, dimensionnement;;
;Connaissance;Générations de technologies xDSL;;
;Connaissance;ADSL : architecture accès/collecte, couches de protocoles mises en jeu : PPP, ATM, Ethernet. ;;
;Connaissance;riple play, Notion de QoS;;
;Connaissance;RTC, boucle locale, PABX, ADSL, DSLAM ;;
;;"C1.4 ""Mettre en perspective les connaissances scientifiques avec l'évolution des savoirs et des technologies""";C2;
;Connaissance;Perspective historique sur l'évolution du RTC et des technologies d'accès/collecte ADSL;;
;Connaissance;Générations de technologies xDSL;;
;Connaissance;Rentabiliser, convergence;;
TC-4-T-RAN;;"C2.1 ""spécifier, concevoir et modéliser des systèmes de transmission et de traitement des signaux/images/données""";C3;
;Capacité;Comprendre les caractéristiques des protocoles de couches 1& 2 des systèmes radio cellulaires ou wlan;;
;Connaissance;Connaître les techniques de l'accès radio cellulaire et de partage des ressources;;
;Connaissance;Techniques de multiplexage (TDMA, FDMA, CDMA, OFDMA);;
;Connaissance;Modèle hexagonal pour les réseaux cellulaires;;
;Connaissance;Calcul d'interférences;;
;Connaissance;Réseaux cellulaire, partage des ressources radio, multiplexage (FDMA, TDMA, CDMA, OFDMA);;
;;"C2.5 ""Mettre en oeuvre, réaliser, développer, déployer des systèmes de transmission et de traitement des signaux/images/données""";C3;
;Capacité;Appréhender les problématiques de l'ingénierie radio : dimensionnement, planification, gestion des interférences;;
;Capacité;Etudier une trace réelle sur analyseur de signaux vectoriel et analyser les signaux présents;;
;Connaissance;Caractéristiques principales des couches 1&2 des systèmes cellulaires;;
;Connaissance;Caractéristiques principale des couches 1&2 du Wifi;;
;Connaissance;Dimensionnement, planification cellulaire, gestion des interférences;;
;;"C2.8 ""Opérer, analyser, améliorer des systèmes numériques""";C2;
;Capacité;Calculer la charge d'un réseau cellulaire et l'optimiser;;
;Capacité;Savoir utiliser des informations diverses pour évaluer les performances d'un réseau cellulaire (trafic, QoS, qualité des liens radio);;
;Connaissance;Techniques de calcul de charge d'un réseau cellulaire;;
;Connaissance;Techniques d'optimisation d'un réseau cellulaire;;
;Connaissance;Futures évolutions (vers la 5G);;
;Connaissance;Performances des réseaux cellulaires;;
;;"C1.2 ""Développer une démarche expérimentale""";M2;
;;"C3.3 ""Interagir avec les autres, travailler en équipe""";M2;
;;"C1.5 ""Identifier, formuler et résoudre un problème d'ingénierie complexe""";M1;
;;"C3.2 ""Travailler, apprendre, évoluer de manière autonome"" ";M1;
TC-A-P-PAO;;"C2.2 ""Spécifier, concevoir et modéliser des réseaux de communication et des protocoles""";C3;
;Connaissance;Les phases d'un appel d'offres;;
;Connaissance;L'analyse des besoins d'un client ainsi que le mobilisation des connaissances de tous les autres modules du domaine Réseaux;;
;Capacité;Analyser un existant, les besoins et les contraintes;;
;Capacité;Concevoir une architecture de réseau LAN/MAN;;
;Capacité;Sélectionner et caractériser les matériels et logiciels appropriés (LAN/MAN, sécurité, administration de réseau, TOIP, WIFI);;
;Capacité;Organiser et planifier un déploiement avec les contraintes de migration et le support à l'exploitation de la solution;;
;Capacité;Mettre en œuvre une démarche de réponse à un appel d'offres;;
;Capacité;Elaborer une offre technique, organisationnelle et financière;;
;Capacité;Effectuer une soutenance de défense d'offre, argumenter face au client;;
;Capacité;Travailler en équipe d'experts;;
;;"C2.6 ""Mettre en œuvre, réaliser, développer, déployer  des réseaux et des protocoles""";C3;
;;"C2.4 ""Spécifier et dimensionner des systèmes numériques en réponse au besoin clients""";C2;
;;"C2.9 ""Conduire des projets dans le domaine du numérique""";C2;
;;"C1.4 ""Mettre en perspective les connaissances scientifiques avec l'évolution des savoirs et des technologies""";M2;
;;"C3.3 ""Interagir avec les autres, travailler en équipe""";M2;
;;"C1.5 ""Identifier, formuler et résoudre un problème d'ingénierie complexe""";M1;
;;"C3.2 ""Travailler, apprendre, évoluer de manière autonome"" ";M1;
;;"C3.4 ""Faire preuve de créativité, innover, entreprendre""";M1;
;;"C3.5 ""Agir de manière responsable dans un monde complexe"" ";M1;
;;"C3.7 ""Travailler dans un contexte international et interculturel""";M1;
TC-4-H-COM;;"C3.4 ""Faire preuve de créativité, innover, entreprendre""";C2;
;Capacité;Analyser les besoins d'un client ou d'un marché;;
;Capacité;"Mettre en œuvre une stratégie marketing et une politique commerciale dans le cadre d'un jeu en ligne de ""business simulation""";;
;Capacité;Négocier et convaincre dans le cadre d'une offre B to B;;
;Connaissance;Le processus d'achat et ses acteurs;;
;Connaissance;La structure d'une négociation et les enjeux de chaque étape (techniques, relationnels, commerciaux) ;;
;Connaissance;Typologies et techniques de négociation, le leadership dans la négociation.;;
;Connaissance;marketing, négociation;;
;;"C3.4 ""Faire preuve de créativité, innover, entreprendre""";C2;
;Connaissance;Les concepts du marketing stratégique et du marketing opérationnel;;
;Connaissance;La création de valeur autour d'une offre (produit et/ou service);;
;Connaissance;La gestion d'un portefeuille de produit;;
;Connaissance;les stratégies de différenciation;;
;Connaissance;le marketing de l'innovation;;
;Connaissance;marketing;;
;;"C3.2 ""Travailler, apprendre, évoluer de manière autonome"" ";M2;
;;"C3.3 ""Interagir avec les autres, travailler en équipe""";M2;
;;"C1.1 ""Résoudre les questions posées par un problème scientifique en étant conscient des limites""";M1;
;;"C1.3 ""Mettre en œuvre une démarche scientifique""";M1;
;;"C1.5 ""Identifier, formuler et résoudre un problème d'ingénierie complexe""";M1;
TC-4-H-SQE;;"C3.5 ""Agir de manière responsable dans un monde complexe"" ";C2;
;Capacité;Mettre en œuvre une méthodologie de résolution de problème et d'amélioration continue;;
;Connaissance;Les outils de la qualité : QQOQCP, loi de Pareto, Diagramme Causes-Effets, Brainstorming, Feuilles de relevé, Matrices et Graphiques;;
;Connaissance;qualité, résolution de problèmes;;
;;"C3.2 ""Travailler, apprendre, évoluer de manière autonome"" ";M2;
;;"C3.3 ""Interagir avec les autres, travailler en équipe""";M2;
;;"C1.1 ""Résoudre les questions posées par un problème scientifique en étant conscient des limites""";M1;
;;"C1.3 ""Mettre en œuvre une démarche scientifique""";M1;
;;"C1.5 ""Identifier, formuler et résoudre un problème d'ingénierie complexe""";M1;
TC-5-SHE;;"C3.6 ""Se situer, travailler, évoluer dans une entreprise, une organisation socio-productive""";C2;
;Connaissance;Management des Ressources Humaines;;
;Connaissance;Connaitre les bases du management stratégique;;
;Connaissance;Les aspects juridiques des Technologies de l'Information;;
;Capacité;Réaliser en équipe une étude sur une problématique RH et la présenter;;
;Connaissance;GRH, stratégie d'entreprise, droit des TIC;;
;;"C3.2 ""Travailler, apprendre, évoluer de manière autonome"" ";M2;
;;"C3.3 ""Interagir avec les autres, travailler en équipe""";M2;
;;"C1.1 ""Résoudre les questions posées par un problème scientifique en étant conscient des limites""";M1;
;;"C1.3 ""Mettre en œuvre une démarche scientifique""";M1;
;;"C1.5 ""Identifier, formuler et résoudre un problème d'ingénierie complexe""";M1;
TC-5-CVDI;;"C2.2 ""Spécifier, concevoir et modéliser des réseaux de communication et des protocoles""";C3;
;capacité;Concevoir une infrastructure de réseaux multiservices (Voix, Vidéo, Image) ;;
;connaissance;Problématiques spécifiques au transport des données multimédia sur les Réseaux IP;;
;connaissance;Etude de la qualité de service sur les réseaux ATM, Frame Relay, Ethernet;;
;connaissance;Etude de différents modèles de qualité de service IP (Diffserv, Intserv,MPLS);;
;connaissance;Etude détaillée du Protocole SIP;;
;connaissance;Etude de l'architecture IMS;;
;connaissance;Etude du service VoiceXML;;
;;"C2.6 ""Mettre en œuvre, réaliser, développer, déployer  des réseaux et des protocoles""";C3;
;capacité;Mettre en œuvre une infrastructure de réseaux multiservices;;
;connaissance;Etude de cas pour migration de téléphonie classique vers téléphonie sur IP;;
;connaissance;Travaux pratiques sur la mise  en œuvre d'un IPBX ASTERISK.;;
;connaissance;Travaux pratiques sur la qualité de service sur IP;;
;;"C2.4 ""Spécifier et dimensionner des systèmes numériques en réponse au besoin clients""";C2;
;;"C1.4 ""Mettre en perspective les connaissances scientifiques avec l'évolution des savoirs et des technologies""";M2;
;;"C2.9 ""Conduire des projets dans le domaine du numérique""";M2;
;;"C1.5 ""Identifier, formuler et résoudre un problème d'ingénierie complexe""";M1;
;;"C3.4 ""Faire preuve de créativité, innover, entreprendre""";M1;
TC-5-RES;;"C2.2 ""Spécifier, concevoir et modéliser des réseaux de communication et des protocoles""";C3;
;Capacité;Concevoir une architecture Voix sur IP et les services de communication unifiée;;
;Capacité;Concevoir des VPNs dans une architecture de réseau MPLS;;
;Connaissance;Protocole SIP et services associés : Téléphonie, Serveur vocal interactif, redirection d'appel, messagerie vocale et interconnexion multi-sites;;
;Connaissance;Protocole SNMP, agent, MIB, manager, NMS (Nagios).;;
;Connaissance;Technologie VRF, protocoles de labellisation.;;
;;"C2.6 ""Mettre en œuvre, réaliser, développer, déployer  des réseaux et des protocoles""";C3;
;Capacité;Mettre en œuvre des stratégies de routage à l'aide du protocole BGP;;
;Capacité;Mettre en oeuvre le monitoring et la supervision SNMP de systèmes et équipements;;
;;"C3.3 ""Interagir avec les autres, travailler en équipe""";M3;
;;"C3.2 ""Travailler, apprendre, évoluer de manière autonome"" ";M2;
;;"C3.4 ""Faire preuve de créativité, innover, entreprendre""";M1;
;;"C1.5 ""Identifier, formuler et résoudre un problème d'ingénierie complexe""";M1;
TC-5-SAT;;"C2.1 ""Spécifier, concevoir et modéliser des systèmes de transmission et de traitement des signaux/images/données""";C3;x
;Capacité;Caractériser les techniques de transmission spécifiques aux liaisons satellites;;
;Capacité;Caractéristiques des liens radio;;
;Capacité;Modulation;;
;Capacité;Protocoles MAC;;
;Capacité;Etude de cas réels;;
;Connaissance;Connaitre le secteur d'activité lié aux communications par satellites;;
;Connaissance;Localisation;;
;Connaissance;Radionavigation;;
;Connaissance;Collecte de donnée;;
;Connaissance;Acteurs du marché;;
;Connaissance;Notion d'orbite;;
;;"C2.2 ""Spécifier, concevoir et modéliser des réseaux de communication et des protocoles""";C3;
;;"C1.1 ""Résoudre les questions posées par un problème scientifique en étant conscient des limites""";M2;
;;"C1.5 ""Identifier, formuler et résoudre un problème d'ingénierie complexe""";M2;
TC-5-5G;;"C2.1 ""Spécifier, concevoir et modéliser des systèmes de transmission et de traitement des signaux/images/données""";C3;
;Connaissance;Défis de la 5G;;
;Connaissance;Processus de standardisation;;
;Connaissance;Technologies émergeantes : massive MIMO, mmWaves, cloud RAN, I.A. dans les réseaux;;
;Capacités;Comprendre les mécanismes de standardisation;;
;Capacités;Comprendre les enjeux des futurs standards;;
;Capacités;Rédiger une note de lecture sur une nouvelle technologie;;
;Capacités;Appréhender l'évolution technologique;;
;;"C2.5 ""Mettre en oeuvre, réaliser, développer, déployer des systèmes de transmission et de traitement des signaux/images/données""";C3;
;;"C2.2 ""Spécifier, concevoir et modéliser des réseaux de communication et des protocoles""";C2;
;;"C2.6 ""Mettre en œuvre, réaliser, développer, déployer  des réseaux et des protocoles""";C2;
;;"C1.4 ""Mettre en perspective les connaissances scientifiques avec l'évolution des savoirs et des technologies""";M2;
;;"C3.2 ""Travailler, apprendre, évoluer de manière autonome"" ";M2;
TC-5-VSR;;"C2.2 ""Spécifier, concevoir et modéliser des réseaux de communication et des protocoles""";C3;
;Connaissance;Techniques de virtualisation, hyperviseur, machine virtuelle, docker, vSwitch.;;
;Connaissance;Haute disponibilité et Déduplication et techniques de virtualisation des systèmes de fichiers, RAID, LVM, ZFS, ZPOOL,;;
;Connaissance;Architectures de virtualisation des serveurs, des postes de travail et des réseaux;;
;Connaissance;Virtualisation des ressources matérielles, des réseaux et des applications.;;
;Capacité;Conduire un projet de virtualisation d'un système d'information;;
;Capacité;Choix d'architecture technique de virtualisation et de cloud;;
;Capacité;Concevoir et déployer une architecture de virtualisation;;
;;"C2.6 ""Mettre en œuvre, réaliser, développer, déployer  des réseaux et des protocoles""";C3;
;;"C2.7 ""Mettre en œuvre, réaliser, développer, déployer des programmes infomatiques""";C3;
;;"C3.2 ""Travailler, apprendre, évoluer de manière autonome"" ";M2;
;;"C3.3 ""Interagir avec les autres, travailler en équipe""";M2;
;;"C1.5 ""Identifier, formuler et résoudre un problème d'ingénierie complexe""";M1;
;;"C2.5 ""Mettre en oeuvre, réaliser, développer, déployer des systèmes de transmission et de traitement des signaux/images/données""";M1;
;;"C2.9 ""Conduire des projets dans le domaine du numérique""";M1;
TC-5-CIT;;"C1.4 ""Mettre en perspective les connaissances scientifiques avec l'évolution des savoirs et des technologies""";C3;
;capacité;????;;
;connaissance;????;;
;;"C1.5 ""Identifier, formuler et résoudre un problème d'ingénierie complexe""";C3;
;;"C2.7 ""Mettre en œuvre, réaliser, développer, déployer des programmes infomatiques""";C3;
;;"C3.4 ""Faire preuve de créativité, innover, entreprendre""";C3;
;;"C2.6 ""Mettre en œuvre, réaliser, développer, déployer  des réseaux et des protocoles""";C2;
;;"C2.9 ""Conduire des projets dans le domaine du numérique""";C2;
;;"C2.3 ""Spécifier, concevoir et modéliser des algorithmes et des programmes informatiques""";M3;
;;"C3.3 ""Interagir avec les autres, travailler en équipe""";M2;
;;"C1.2 ""Développer une démarche expérimentale""";M2;
;;"C1.1 ""Résoudre les questions posées par un problème scientifique en étant conscient des limites""";M1;
TC-5-IoT;;"C2.2 ""Spécifier, concevoir et modéliser des réseaux de communication et des protocoles""";C2;
;capacité;????;;
;connaissance;????;;
;;"C2.9 ""Conduire des projets dans le domaine du numérique""";C2;
;;"C3.3 ""Interagir avec les autres, travailler en équipe""";C2;
;;"C1.4 ""Mettre en perspective les connaissances scientifiques avec l'évolution des savoirs et des technologies""";M1;
;;"C2.4 ""Spécifier et dimensionner des systèmes numériques en réponse au besoin clients""";M1;
;;"C2.6 ""Mettre en œuvre, réaliser, développer, déployer  des réseaux et des protocoles""";M1;
;;"C3.4 ""Faire preuve de créativité, innover, entreprendre""";M1;
TC-5-RLO;;"C2.1 ""Spécifier, concevoir et modéliser des systèmes de transmission et de traitement des signaux/images/données""";C3;
;connaissance;Fonctionnement approfondi des chaines radio pour les systèmes de communication sans fil.;;
;connaissance;Techniques de traitement de signal pour la mise en forme d'un signal radio réel (filtrage, synchronisation, demodulation, etc...).;;
;connaissance;GNU Radio et les systèmes de traitement de signal orienté à data-flow.;;
;connaissance;Techniques d'implementation de radio logicielle.;;
;capacité;Concevoir et Implementer un système de reception radio.;;
;capacité;Analyser un standard: identifier les caractéristiques relevantes pour la radio e leurs impacts sur la performance.;;
;capacité;Savoir reconnaitre les limitations des techniques employés dans l'implementation d'une chaine radio.;;
;;"C2.5 ""Mettre en oeuvre, réaliser, développer, déployer des systèmes de transmission et de traitement des signaux/images/données""";C3;
;;"C1.5 ""Identifier, formuler et résoudre un problème d'ingénierie complexe""";C2;
;;"C2.3 ""Spécifier, concevoir et modéliser des algorithmes et des programmes informatiques""";C2;
