Capacité	Analyser un existant, les besoins et les contraintes	TC-4-P-PAO
Capacité	Concevoir une architecture de réseau LAN/MAN/WAN	TC-4-P-PAO
Capacité	Sélectionner et caractériser les matériels et logiciels appropriés (LAN/MAN, sécurité, administration de réseau, TOIP, WIFI)	TC-4-P-PAO
Capacité	Organiser et planifier un déploiement avec les contraintes de migration et le support à l'exploitation de la solution	TC-4-P-PAO
Capacité	Mettre en œuvre une démarche de réponse à un appel d'offres	TC-4-P-PAO
Capacité	Elaborer une offre technique, organisationnelle et financière	TC-4-P-PAO
Capacité	Effectuer une soutenance de défense d'offre, argumenter face au client	TC-4-P-PAO
Capacité	Travailler en équipe d'experts	TC-4-P-PAO
Capacité	Protocoles MAC	TC-5-OP1-SAT
Capacité	Etude de cas réels	TC-5-OP1-SAT
Connaissance	Décrire le role et les fonctionnalités de la couche MAC dans un réseau	TC-3-R-MAC
Connaissance	Aloha	TC-3-R-MAC
Connaissance	CSMA/CD	TC-3-R-MAC
Connaissance	CSMA/CA	TC-3-R-MAC
Connaissance	WiFi	TC-3-R-MAC
Connaissance	Ethernet	TC-3-R-MAC
Connaissance	Spanning Tree	TC-3-R-MAC
Connaissance	VLAN	TC-3-R-MAC
Connaissance	IPv4	TC-3-R-IP
Connaissance	IPv6	TC-3-R-IP
Connaissance	ICMP	TC-3-R-IP
Connaissance	TCP	TC-3-R-IP
Connaissance	UDP	TC-3-R-IP
Connaissance	Connaître les outils analytiques de modélisation: Chaîne de Markov à temps discret, Chaîne de Markov à temps continu, Files d'attente, Réseaux de file d'attente.	TC-4-R-PRF
Connaissance	Connaître les différentes équations caractérisant les régimes transitoires et permanents des modèles analytiques.	TC-4-R-PRF
Connaissance	Connaître le principe de la génération de nombres aléatoires	TC-4-R-PRF
Connaissance	Connaître les fondements théoriques de la simulation à évènements discrets et les base du simulateur NS2	TC-4-R-PRF
Connaissance	Principes définissant les systèmes distribués concernant la mémoire globale et le temps	TC-4-I-SYD
Connaissance	Vocabulaire associé aux systèmes distribués et à la tolérance de panne	TC-4-I-SYD
Connaissance	Algorithmes et résultats de référence en distribué : FLP, Paxos, Bitcoin, 2PC	TC-4-I-SYD
Connaissance	Mécanisme de synchronisation temporel associé aux horloges de Lamport et vectorielles	TC-4-I-SYD
Connaissance	Protocoles distribués, Transactions, Consensus, Délais	TC-4-I-SYD
Connaissance	Réseau d'accès / réseau cœur	TC-4-R-ARM
Connaissance	Sécurité des réseaux mobiles	TC-4-R-ARM
Connaissance	Protocoles du plan données et du plan contrôle	TC-4-R-ARM
Connaissance	Plan contrôle, plan donnees, reseau d'acces, reseau cœur	TC-4-R-ARM
Connaissance	Les phases d'un appel d'offres	TC-4-P-PAO
Connaissance	Architecture et services dans un réseau de communication	TC-4-P-PAO
TC-C3 : Spécifier, concevoir et modéliser des algorithmes et des programmes informatiques	 11	
Capacité	Traduire l'énoncé mathématique d'un problème en un programme fonctionnel	TC-3-I-ELP
Capacité	Structurer des programmes java et python	TC-3-I-ELP
Capacité	Choisir de coder pour des comportements plutôt que pour des objets particuliers	TC-3-I-ELP
Capacité	Savoir comparer différentes architectures distribuées	TC-4-I-SYD
Capacité	Savoir comparer différentes architectures distribuées	TC-4-I-IAT
Capacité	Programmer un mécanisme d'appel système	TC-5-OP3-OSA
Capacité	Construire une chaîne de compilation croisée	TC-5-OP3-BED
Connaissance	Opérations basiques (déplacement, écriture, enregistrement) sous vi	TC-3-I-PIT
Connaissance	Opérations standard (copier, coller, annuler) sous vi	TC-3-I-PIT
Connaissance	Opérations avancées (split, fusion, recherche) sous vi	TC-3-I-PIT
Connaissance	Interpréteur de commandes Python	TC-3-I-PIT
Connaissance	Concepts basiques (listes, tuples, dictionnaires, structures conditionnelles, boucles) sous Python	TC-3-I-PIT
Connaissance	Concepts standard (modularité, exceptions, classes, manipulation de fichiers) sous Python	TC-3-I-PIT
Connaissance	Script Bash	TC-3-I-PIT
Connaissance	Instructions simples de l'interpréteur de commandes Python	TC-3-I-PIT
Connaissance	Principe de récurrence	TC-3-I-ELP
Connaissance	Polymorphisme en java	TC-3-I-ELP
Connaissance	Duck typing en python	TC-3-I-ELP
Connaissance	Vocabulaire lié à l'architecture des systèmes informatiques	TC-4-I-SYD
Connaissance	Problématiques liés aux grands systèmes	TC-4-I-SYD
Connaissance	Sun RPC, RMI, DCOM	TC-4-I-SYD
Connaissance	Base de Docker	TC-4-I-IAT
Connaissance	Base de Spring	TC-4-I-IAT
Connaissance	Vocabulaire lié à l'architecture des systèmes informatiques	TC-4-I-IAT
Connaissance	Problématiques liés aux grands systèmes	TC-4-I-IAT
Connaissance	Sun RPC, RMI, DCOM	TC-4-I-IAT
Connaissance	Compilation séparé, édition de lien	TC-5-OP3-OSA
Connaissance	Mode d'exécutions et privilèges CPU	TC-5-OP3-OSA
Connaissance	Appels système	TC-5-OP3-OSA
Connaissance	Isolation noyau/application	TC-5-OP3-OSA
Connaissance	Changement de contexte	TC-5-OP3-OSA
Connaissance	Configuration réseau	TC-5-OP3-BED
Connaissance	Protocole de communication numérique sans fil	TC-5-OP3-BED
Connaissance	Ma��triser les outils de programmation embarqué: JTAG, UART, ethernet	TC-5-OP3-BED
Connaissance	Programmation C embarqués	TC-5-OP3-BED
Connaissance	Gestionnaire d'interruption, pilotes de périphériques, OS léger	TC-5-OP3-BED
Connaissance	Administration linux	TC-5-OP3-BED
TC-C5 : Mettre en œuvre, réaliser, développer, déployer des systèmes de transmission et de traitement des signaux/images/données	 14	
Capacité	Manipuler des codes numériques	TC-3-T-CMN
Capacité	Mettre en œuvre des codeurs source/canal	TC-3-T-CMN
Capacité	Détecter un signal par filtrage adapté	TC-3-T-SIS
Capacité	Filtrer un signal	TC-3-T-SIS
Capacité	Etre capable d'implémenter un filtre numérique sur un DSP	TC-3-T-TSA
Capacité	Etre capable d'utiliser des logiciels de simulation pour simuler / évaluer des filtres numériques	TC-3-T-TSA
Capacité	Synthétiser et implanter des filtres numériques sur DSP Texas Instrument	TC-3-T-TPS
Capacité	Synthétiser et implanter des filtres numériques sur FPGA en VHDL	TC-3-T-TPS
Capacité	Maitriser un environnement de développement et de test pour DSP (Code Composer Studio, Matlab).	TC-3-T-TPS
Capacité	Maitriser un environnement de développement et de test pour FPGA (Altera, Matlab, Simulink).	TC-3-T-TPS
Capacité	Configurer des cartes de transmission radio (USRP, Dongle USB RTL-SDR radio)	TC-3-T-TPS
Capacité	Manipuler des systèmes de développement radio logicielle (GNU Radio, Communications System Toolbox Support Package for USRP Radio).	TC-3-T-TPS
Capacité	Etudier un récepteur FM conçu dans un environnement de radio logicielle	TC-3-T-TPS
Capacité	Simuler un système de transmission simple sous Simulink (Matlab)	TC-4-T-CNA
Capacité	Mettre en œuvre les techniques d'analyse multirésolution des signaux et des images	TC-4-T-TIP
Capacité	Réaliser une chaîne logicielle de traitement d'image en utilisant des outils tels que MATLAB ou STARLING	TC-4-T-TIP
Capacité	Appréhender les problématiques de l'ingénierie radio : dimensionnement, planification, gestion des interférences	TC-4-T-RAN
Capacité	Etudier une trace réelle sur analyseur de signaux vectoriel et analyser les signaux présents	TC-4-T-RAN
Connaissance	Codage de l'information, Algèbre de Boole, Logique combinatoire et logique séquentielle	TC-3-T-CMN
Connaissance	Codage de source : Théorème du codage de source, codage Shannon-Fano, codage de Huffman, codage Arithmétique, codage RLC et codage LZW	TC-3-T-CMN
Connaissance	Codage de canal  : Théorème du codage de canal, codes groupes (Hamming), codes cycliques (BCH), codes convolutifs.	TC-3-T-CMN
Connaissance	Corrélation entre les signaux, autocorrélation, intercorrélation	TC-3-T-SIS
Connaissance	Opération de convolution	TC-3-T-SIS
Connaissance	Filtres de 1er ordre et 2nd ordre	TC-3-T-SIS
Connaissance	Filtrage adapté	TC-3-T-SIS
Connaissance	Filtrage, Matlab, FDATool	TC-3-T-SIS
Connaissance	Les techniques d'implémentation des filtres numériques	TC-3-T-TSA
Connaissance	La mise en œuvre d'un système de développement pour DSP	TC-3-T-TSA
Connaissance	Structure des filtres numériques,  DSP	TC-3-T-TSA
Connaissance	Mesures et analyse de signaux , DSP d'un bruit blanc	TC-3-T-TPS
Connaissance	Caractérisation d'un système (réponse impulsionnelle et fréquentielle)	TC-3-T-TPS
Connaissance	Techniques d'implantation de filtres en temps réel (ligne à retard, buffer circulaire, trame)	TC-3-T-TPS
Connaissance	Etude d'un signal radio, caractéristiques d'une antenne, bilan de liaison, pertes, diagramme de rayonnement.	TC-3-T-TPS
Connaissance	Paramètres d'une modulation numérique: rapidité de modulation, débit, filtres de mise en forme, constellation, diagramme de l'œil, EVM	TC-3-T-TPS
Connaissance	DSP, FPGA,  VHDL,Matlab, FDATool, Antenne	TC-3-T-TPS
Connaissance	Fonctions principales d'une chaine de transmission complète en point à point	TC-4-T-CNA
Connaissance	Rôle et mise en œuvre des différentes fonctions élémentaire de la chaine de traitement	TC-4-T-CNA
Connaissance	Simulink, modélisation, performance	TC-4-T-CNA
Connaissance	Méthodologies d'analyse et de synhèse de la parôle et de l'audio	TC-4-T-TIP
Connaissance	Techniques de quantification et de codage parôle, audio, image et vidéo	TC-4-T-TIP
Connaissance	Méthodologies d'analyse de masse de données ("Machine Learning" et "Deep Learning")	TC-4-T-TIP
Connaissance	Caractéristiques principales des couches 1&2 des systèmes cellulaires	TC-4-T-RAN
Connaissance	Caractéristiques principale des couches 1&2 du Wifi	TC-4-T-RAN
Connaissance	Dimensionnement, planification cellulaire, gestion des interférences	TC-4-T-RAN
TC-C6 : Mettre en œuvre, réaliser, développer, déployer des réseaux et des protocoles	 20	
Capacité	Identifier les méthodes de partage de canal utilisables dans un réseau.	TC-3-R-MAC
Capacité	Concevoir un plan d'adressage pour un réseau local	TC-3-R-IP
Capacité	Configurer des éléments actifs (switch, routeur) d'un réseau dans des architectures élémentaires LOAN et WAN	TC-3-R-NRP
Capacité	Implémenter le routage des réseaux à l'échelle de l'Internet	TC-3-R-NRP
Capacité	Mettre en œuvre une diffusion Multicast Vidéo	TC-3-R-NRP
Capacité	Implémenter le routage des Réseaux IPv6, RIPng, OSPFv4 et BGP	TC-3-R-NRP
Capacité	Concevoir et déployer une architecture de réseau MPLS, M-BGP et MPLS VPN,	TC-4-R-NAS
Capacité	Dimensionner la qualité de service avec DiffServ, RSVP,	TC-4-R-NAS
Capacité	Ingénierie de trafic avec MPLS TE et élaboration d'une politique de QoS	TC-4-R-NAS
Capacité	Mettre en œuvre un réseau de VoIP, téléphones SIP, IPBX, Centre d'appels, SVI	TC-4-R-NAS
Capacité	Définir une politique de sécurité réseau IPSec.	TC-4-R-NAS
Capacité	Décrire les concepts de bases d'un réseau cellulaire	TC-4-R-ARM
Capacité	Décrire l'émission/réception de messages (données ou voix)	TC-4-R-ARM
Capacité	Dimensionner un réseau téléphonique d'entreprise à partir d'un cahier des charges	TC-4-T-BLF
Capacité	Configurer des équipements du réseau d'accès ADSL : routeur domestique, DSLAM, BAS	TC-4-T-BLF
Capacité	Conduire un projet de virtualisation d'un système d'information	TC-5-OP1-VSR
Capacité	Choix d'architecture technique de virtualisation et cloud	TC-5-OP1-VSR
Capacité	Concevoir et déployer une architecture de virtualisation et cloud	TC-5-OP1-VSR
Capacité	Concevoir son réseau d'accès xG	TC-5-OP1-PRJRES
Capacité	Concevoir un CDN dans une architecture de réseau de diffusion de contenus	TC-5-OP1-PRJRES
Capacité	Mettre en œuvre des stratégies de streaming vidéo haute performance	TC-5-OP1-PRJRES
Capacité	Mettre en œuvre des serveurs de vidéo à la demande	TC-5-OP1-PRJRES
Capacité	Concevoir un système d'information sécurisé	TCA-5-OP4-SRS
Connaissance	TDMA	TC-3-R-MAC
Connaissance	FDMA	TC-3-R-MAC
Connaissance	CDMA	TC-3-R-MAC
Connaissance	DHCP	TC-3-R-IP
Connaissance	DNS	TC-3-R-IP
Connaissance	NAT	TC-3-R-IP
Connaissance	Principes du routage IP et algorithmes associés Bellman Ford, Dijkstra	TC-3-R-NRP
Connaissance	Protocoles de routage intérieur RIP, OSPF et extérieur à l'Internet, BGP	TC-3-R-NRP
Connaissance	Protocole IP Multicast PIM Dense et Sparse	TC-3-R-NRP
Connaissance	Routage IPV6 et Tunnel IPV4 IPV6	TC-3-R-NRP
Connaissance	Réseaux privés virtuels, 802.1Q, VLAN, Tunnel GRE,	TC-4-R-NAS
Connaissance	Chiffrement des données	TC-4-R-NAS
Connaissance	MPLS, protocoles LDP, technologie des VRF, routage M-BGP	TC-4-R-NAS
Connaissance	Protocoles de voix sur IP, SIP, RTP/RTCP,	TC-4-R-NAS
Connaissance	Qualité de service, modèles DiffServ, RSVP et ingénierie de trafic MPLS TE	TC-4-R-NAS
Connaissance	Configuration des éléments actifs (switch, routeur) dans ces architectures réseau	TC-4-R-NAS
Connaissance	Éléments d'architecture des réseaux 2G, 3G ou 4G	TC-4-R-ARM
Connaissance	Réseaux cellulaire, etablissement d'appel, etablissement d'une session IP, access stratum, non-access stratum	TC-4-R-ARM
Connaissance	Boucle locale : réseau de distribution, unité de raccordement d'abonné	TC-4-T-BLF
Connaissance	Fonction commutation, hiérarchie de commutateurs	TC-4-T-BLF
Connaissance	Signalisation SS7 : architecture, Protocoles, établissement d'appel	TC-4-T-BLF
Connaissance	Fonction transmission, multiplexage SDH	TC-4-T-BLF
Connaissance	Téléphonie d'entreprise : PABX, charge de trafic, dimensionnement	TC-4-T-BLF
Connaissance	Générations de technologies xDSL	TC-4-T-BLF
Connaissance	ADSL : architecture accès/collecte, couches de protocoles mises en jeu : PPP, ATM, Ethernet.	TC-4-T-BLF
Connaissance	riple play, Notion de QoS	TC-4-T-BLF
Connaissance	RTC, boucle locale, PABX, ADSL, DSLAM	TC-4-T-BLF
Connaissance	Techniques de virtualisation, hyperviseur, machine virtuelle, docker, vSwitch.	TC-5-OP1-VSR
Connaissance	Haute disponibilité et Déduplication et techniques de virtualisation des systèmes de fichiers, RAID, LVM, ZFS, ZPOOL,	TC-5-OP1-VSR
Connaissance	Architectures de virtualisation des serveurs, des postes de travail et des réseaux, VMWare, OpenStack, Azure, SDN	TC-5-OP1-VSR
Connaissance	Virtualisation des fonctions réseaux, NFV, langage P4.	TC-5-OP1-VSR
Connaissance	Protocole de streaming, caching vidéo, MPEG DASH	TC-5-OP1-PRJRES
Connaissance	Technologie CDN, Akamai, Netflix, AnyCast BGP	TC-5-OP1-PRJRES
Connaissance	Usage et mise en œuvre d'un IDS	TCA-5-OP4-SRS
Connaissance	Mécanismes de sécurité du WiFi	TCA-5-OP4-SRS
Connaissance	IDS, Sécurité wifi	TCA-5-OP4-SRS
TC-C7 : Mettre en œuvre, réaliser, développer, déployer des programmes informatiques	 26	
Capacité	Manipuler des variables sous Bash et Python	TC-3-I-PIT
Capacité	Traduire un énoncé simple en un programme fonctionnel  Bash ou Python	TC-3-I-PIT
Capacité	Suivre un tutoriel en autonomie	TC-3-I-PIT
Capacité	Mise en œuvre des outils de communication et synchronisation  en langage Python (tubes, signaux, files de messages, mémoires partagées, sémaphores)	TC-3-I-PPC
Capacité	Concevoir, implanter et analyser des programmes en exécution parallèle et concurrente en langage Python	TC-3-I-PPC
Capacité	Exécuter de manière asynchrone un flot de fonctions en javascript	TC-3-I-ELP
Capacité	Exécuter des tâches en concurrence en go.	TC-3-I-ELP
Capacité	Concevoir un algorithme à partir d'un problème	TC-3-I-CRO
Capacité	Maîtriser la récursivité	TC-3-I-CRO
Capacité	Maîtriser le mécanisme d'indirection (pointeurs en C)	TC-3-I-CRO
Capacité	Concevoir, réaliser, déverminer, optimiser un programme en C pour résoudre un problème.	TC-3-I-CRO
Capacité	Utiliser les outils de compilation et déverminage: gcc, gdb, make, valgrind.	TC-3-I-CRO
Capacité	Utiliser les outils de méta-compilation sur des exemple simple: lex, yacc.	TC-3-I-CRO
Capacité	Développer des applications web modernes	TC-3-I-WEB
Capacité	Déployer des applications sur le web	TC-3-I-WEB
Capacité	Déployer une architecture de communication sécurisée	TC-4-I-CSC
Capacité	Développement par les tests	TC-4-I-INR
Capacité	Abstraction formelle d'un système	TC-4-I-INR
Capacité	Cross-compiler, émuler, et deboguer un logiciel pour une plateforme embarquée contenant un processeur ARM (Raspberry Pi)	TC-5-OP3-OSA
Capacité	Programmer en assembleur ARM	TC-5-OP3-OSA
Capacité	Programmer un mécanisme d'appel système	TC-5-OP3-OSA
Capacité	Programmer un micro-contrôleur	TC-5-OP3-BED
Capacité	Configurer un chip radio	TC-5-OP3-BED
Capacité	Construire une chaîne de compilation croisée	TC-5-OP3-BED
Capacité	Concevoir un système d'information sécurisé	TCA-5-OP4-SRS
Capacité	Réaliser une analyse critique des produits de sécurité	TCA-5-OP4-SRS
Capacité	Visualiser des données sous différentes formes	TCA-5-OP4-ELK
Capacité	Collecter des données issues de sites web distant d'information	TCA-5-OP4-ELK
Capacité	Comprendre les problèmes de passage à l'échelle pour la collecte de données	TCA-5-OP4-ELK
Capacité	Développer des outils de collectes conformes aux contraintes d'accès	TCA-5-OP4-ELK
Capacité	Paramétrer et compiler une crypto-monnaie, amorcer une blockchain, expérimenter	TC-5-TR-BTC
Capacité	Mobiliser et articuler les différents logiciels blockchain et crypto-monnaies	TC-5-TR-BTC
Connaissance	Fondamentaux des systèmes d'exploitation (structure, services, interruptions)	TC-3-I-PPC
Connaissance	Processus	TC-3-I-PPC
Connaissance	Fils d'exécution	TC-3-I-PPC
Connaissance	Modèles de communication inter-processus	TC-3-I-PPC
Connaissance	Mécanismes de synchronisation entre processus et fils d'exécution	TC-3-I-PPC
Connaissance	Callback et promesse javascript, goroutine et channel,	TC-3-I-ELP
Connaissance	Le Langage C	TC-3-I-CRO
Connaissance	Base de l'exécutif: chaîne de compilation, exécution d'un programme, pile d'exécution	TC-3-I-CRO
Connaissance	Connaitre les bases des grammaire et de la compilation des langages de programmation	TC-3-I-CRO
Connaissance	Différences entre bases de données relationnelles, NoSQL, objets	TC-3-I-WEB
Connaissance	Services WEB et protocoles client-serveur	TC-3-I-WEB
Connaissance	Protocole HTTP	TC-3-I-WEB
Connaissance	Langage HTML, CSS	TC-3-I-WEB
Connaissance	Structuration modèle-vue-controlleur	TC-3-I-WEB
Connaissance	Moteurs de rendu coté serveur	TC-3-I-WEB
Connaissance	Applications riches coté client (Ajax, JavaScript)	TC-3-I-WEB
Connaissance	Déploiements multi-instances avec serveur HTTP	TC-3-I-WEB
Connaissance	CGI, FastCGI, Proxy HTTP, modules Sécurisation HTTPS	TC-3-I-WEB
Connaissance	Maintien de sessions applicatives	TC-3-I-WEB
Connaissance	Principe d'utilisation des cryptographies symétrique et asymétrique	TC-4-I-CSC
Connaissance	Architectures de gestion de clé (CA, DANE/TLSA, PGP)	TC-4-I-CSC
Connaissance	Protocoles cryptographiques (TLS, Kerberos, etc.)	TC-4-I-CSC
Connaissance	RSA, AES, PKI, TLS	TC-4-I-CSC
Connaissance	Programmation Junit, TDD	TC-4-I-INR
Connaissance	Langage B	TC-4-I-INR
Connaissance	Compilation séparé, édition de lien	TC-5-OP3-OSA
Connaissance	Mode d'exécutions et privilèges CPU	TC-5-OP3-OSA
Connaissance	Appels système	TC-5-OP3-OSA
Connaissance	Isolation noyau/application	TC-5-OP3-OSA
Connaissance	Structures de données d'un ordonnanceur : liste de processus, process control block	TC-5-OP3-OSA
Connaissance	Gestionnaire d'interruptions	TC-5-OP3-OSA
Connaissance	Pour les plus rapides : gestion mémoire, pagination, isolation processus, MMU, traduction d'adresse	TC-5-OP3-OSA
Connaissance	Maîtriser les outils de programmation embarqué: JTAG, UART, ethernet	TC-5-OP3-BED
Connaissance	Programmation C embarqués	TC-5-OP3-BED
Connaissance	Classes de vulnérabilités	TCA-5-OP4-SRS
Connaissance	Modèles de contrôle d'accès	TCA-5-OP4-SRS
Connaissance	Limites théoriques et pratiques des outils de sécurité	TCA-5-OP4-SRS
Connaissance	Sécurité logicielle, vulnérabilités, contrôle d'accès	TCA-5-OP4-SRS
Connaissance	Kibana	TCA-5-OP4-ELK
Connaissance	LogStash	TCA-5-OP4-ELK
Connaissance	Beats	TCA-5-OP4-ELK
Connaissance	Codes du bitcoin et des crypto-monnaies à preuve de travail	TC-5-TR-BTC
TC-C8 : Opérer, analyser, améliorer des systèmes numériques	 19	
Capacité	Analyser des systèmes logiques	TC-3-T-CMN
Capacité	Evaluer les performances d'une modulation numérique	TC-3-T-CMN
Capacité	Analyser la structure d'un modulateur numérique.	TC-3-T-CMN
Capacité	Coder et décoder une information en binaire	TC-3-I-ARC
Capacité	Construire des circuits combinatoires complexes	TC-3-I-ARC
Capacité	Modéliser le comportement d'un circuit séquentiel par un automate fini	TC-3-I-ARC
Capacité	Construire le circuit séquentiel correspondant à un automate fini	TC-3-I-ARC
Capacité	Evaluer les coûts en temps et en espace d'un circuit numérique	TC-3-I-ARC
Capacité	Analyser les lacunes de sécurité d'une communication	TC-4-I-CSC
Capacité	Analyser des traces d'utilisation des réseaux mobiles	TC-4-R-ARM
Capacité	Calculer la charge d'un réseau cellulaire et l'optimiser	TC-4-T-RAN
Capacité	Savoir utiliser des informations diverses pour évaluer les performances d'un réseau cellulaire (trafic, QoS, qualité des liens radio)	TC-4-T-RAN
Capacité	Choisir la meilleure technologie LPWAN pour une application donnée	TC-5-OP2-RLD
Capacité	Collecter des données environnementales en utilisant une technologie LPWAN	TC-5-OP2-RLD
Capacité	Créer un réseau LPWAN point-à-point	TC-5-OP2-RLD
Capacité	Utiliser un réseau public LPWAN pour collecter les données	TC-5-OP2-RLD
Capacité	Visualiser et analyser les données environnementales	TC-5-OP2-RLD
Capacité	Apprendre les méthodes permettant une connectivité IPv6 dans les réseaux contraintes	TC-5-OP2-RLD
Capacité	Etudier la connectivité d'un réseau LPWAN	TC-5-OP2-RLD
Capacité	Mesurer les performances d'un réseau LPWAN	TC-5-OP2-RLD
Capacité	Comprendre les enjeux en matière de vie privée, les risques associés et leurs impacts	TCA-5-OP4-SVP
Capacité	Réaliser une analyse critique d'un système sous l'angle de la protection des données personnelles	TCA-5-OP4-SVP
Capacité	Intégrer des solutions de protection de la vie privée au sein de produits	TCA-5-OP4-SVP
Capacité	Analyser des enjeux stratégiques,	TC-5-TR-ARC
Capacité	Auditer de sécurité pour identifier les scénarios de menace , caractériser et évaluer les risques,	TC-5-TR-ARC
Capacité	Produire un plan de traitement des risques	TC-5-TR-ARC
Capacité	Créer des smart contracts	TC-5-TR-BTC
Capacité	Trouver l'information relative aux projets blockchain/crypto-monnaies	TC-5-TR-BTC
Capacité	Faire des choix technologiques liés à l'état de la technique et au contexte d¿usage	TC-5-TR-BTC
Connaissance	Principe des modulations numériques, critères d'évaluation	TC-3-T-CMN
Connaissance	Modulation des signaux numériques: par déplacement d'amplitude (MDA), de phase (MDP) et de fréquence (MDF) et modulation QAM.	TC-3-T-CMN
Connaissance	Structure des modulateurs et démodulateurs.	TC-3-T-CMN
Connaissance	Codage de l'information	TC-3-I-ARC
Connaissance	Logique booléenne	TC-3-I-ARC
Connaissance	Logique séquentielle	TC-3-I-ARC
Connaissance	Jeu d'instruction	TC-3-I-ARC
Connaissance	Architecture d'un (vrai) processeur	TC-3-I-ARC
Connaissance	Notions de Langage de haut niveau et compilation	TC-3-I-ARC
Connaissance	Connaître des outils analytiques et de simulations utiles pour l'évaluations de performances de systèmes numériques déjà déployés ( capacités, limites, fiabilité, goulots d'étranglement, etc.)	TC-4-R-PRF
Connaissance	Exemples de fondations mathématiques	TC-4-I-CSC
Connaissance	Coûts de chiffrement/déchiffrement/attaque	TC-4-I-CSC
Connaissance	Cryptographie, Cryptanalyse	TC-4-I-CSC
Connaissance	Gestion de mobilité	TC-4-R-ARM
Connaissance	Canaux de transport	TC-4-R-ARM
Connaissance	Canaux logiques	TC-4-R-ARM
Connaissance	Gestion des ressources	TC-4-R-ARM
Connaissance	Mapping des canaux, zone de localisation, paging, handover, etablissement, protocole RRC	TC-4-R-ARM
Connaissance	Techniques de calcul de charge d'un réseau cellulaire	TC-4-T-RAN
Connaissance	Techniques d'optimisation d'un réseau cellulaire	TC-4-T-RAN
Connaissance	Futures évolutions (vers la 5G)	TC-4-T-RAN
Connaissance	Performances des réseaux cellulaires	TC-4-T-RAN
Connaissance	LPWAN, LoRa, LoRaWAN, Sigfox, Ingenu, NB-IoT, LTE-M, The Things Network, IPv6 header compression	TC-5-OP2-RLD
Connaissance	Etudier et utiliser deux méthodes différentes d'analyse de risques	TC-5-TR-ARC
Connaissance	Etude de la norme iso27005	TC-5-TR-ARC
Connaissance	Organisation des projets blockchain/crypto-monnaies	TC-5-TR-BTC
Connaissance	Histoire et évolution des technologies blockchain/crypto-monnaies/DAO	TC-5-TR-BTC
Connaissance	Logiciels et services participant à l'écosystème des réseaux crypto- monétaires	TC-5-TR-BTC
Connaissance	Tokens ERC20 et smart contracts Ethereum	TC-5-TR-BTC
Connaissance	Habitat numérique des projets blockchain/crypto-monnaies	TC-5-TR-BTC
TC-C9 : Conduire des projets dans le domaine du numérique	 12	
Capacité	Gérer un projet agile en mode iteratif	TC-3-P-PALE
Capacité	Gérer un projet en flux de fonctions	TC-3-P-PALE
Capacité	Estimer les tâches d'un projet	TC-3-P-PALE
Capacité	Accompagner un client dans un projet	TC-3-P-PALE
Capacité	Utiliser les outils de conduite de projet (travail en équipe, planning, etc)	TC-4-T-PSC
Capacité	Approfondir un point technique particulier pour être capable de concevoir et développer un programme réalisant la fonction concernée (simulation et/ou implémentation physique sur PC ou système embarqué). Ceci peut impliquer de modéliser un phénomène physique; identifier les entrées/sorties pertinentes et les relations entre elles; développer un algorithme; mettre au point une procédure de test de la fonction.	TC-4-T-PSC
Capacité	Savoir présenter et communiquer sur un système informatique complexe avec les outils du génie logiciel	TC-4-I-INR
Capacité	Comprendre les enjeux liés à la vérification de programmes informatiques. Principalement liés à l'opposition entre un code prouvé formellement et un code testé	TC-4-I-INR
Capacité	Comprendre les grandes lignes de la gestion de projet informatique.	TC-4-I-INR
Capacité	Comprendre les cycles de vie du produit logiciel	TC-4-I-INR
Capacité	Reprendre un projet complexe existant	TC-5-OP2-CIT
Capacité	Analyser des contraintes opérationnelles de fonctionnement d'une plateforme matérielle contrainte en ressource	TC-5-OP2-CIT
Capacité	Mettre en place des stratégies et configurations de consensus distribués pour de la tolérance aux pannes	TC-5-OP2-CIT
Capacité	Mettre en place des services à haute disponiblité	TC-5-OP2-CIT
Capacité	Mettre en place en gestion d'équipe agile à la fois à gros grain avec une grande équipe, et à la fois à grain fin en binôme	TC-5-OP2-CIT
Capacité	Mettre en place un processus d'amélioration d'idées	TC-5-P-PILS
Capacité	Savoir démarrer un projet technologique sur la base de connaissances acquises	TC-5-P-PILS
Capacité	Comprendre la valeur de l'usage	TC-5-P-PILS
Connaissance	Cycle agile Scrum	TC-3-P-PALE
Connaissance	Flux agile Kanban	TC-3-P-PALE
Connaissance	Gestion de projet, développement agile	TC-3-P-PALE
Connaissance	Représentation et utilisation des Schemas UML pour représenter une architecture IT	TC-4-I-INR
Connaissance	Approches formelles. Langage B	TC-4-I-INR
Connaissance	Utilisation des Designs patterns logiciels pour décrire un programme	TC-4-I-INR
Connaissance	Développement Agile et méthode SCRUM	TC-4-I-INR
Connaissance	Objets Calistenics	TC-4-I-INR
Connaissance	Boards, processeurs ARM (Raspberry PI)	TC-5-OP2-CIT
Connaissance	Brokers d'événements (MQTT)	TC-5-OP2-CIT
Connaissance	Frameworks de développement d'application à haute disponiblité (Vert.x, Akka)	TC-5-OP2-CIT
Connaissance	Plateformes de déploiement, monitoring et d'orchestration (Docker, Kubernetes)	TC-5-OP2-CIT
Connaissance	Base de données distribuées (MongoDB)	TC-5-OP2-CIT
Connaissance	Frameworks de calcul distribué (Spark, etc)	TC-5-OP2-CIT
Connaissance	Frameworks de Machine Learning (TensorFlow, etc)	TC-5-OP2-CIT
