;;;;capacité;Etre capable de dimensionner et prévoir les performances d'une association de réacteurs idéaux (en série ou en parallèle);
;;;;capacité;Etre capable de diagnostiquer des dysfonctionnements;
;;;;capacité;Etre capable d'optimiser des réacteurs chimiques dans des situations relativement simples;
;;;;connaissance;Connaître le vocabulaire et les notions de base de cinétique chimique;
;;;;connaissance;"Connaître les équations caractéristiques des différents types de réacteurs idéaux (fermé, ouvert parfaitement agité,
piston) en fonction du taux de conversion d'un réactif ou de l'avancement de la réaction";
;;;;connaissance;Connaître les équations caractéristiques d'une association de réacteurs (en série ou en parallèle);
;;;;connaissance;"Connaitre les différents types d'écoulements et la méthode de détermination de la distribution des temps de séjour
des molécules";
;;;;connaissance;Connaître l'influence des paramètres physiques (température en particulier) sur les performances d'un réacteur;
GEN-4-ue-ENV1;Procédés 1;GEN-4-opunit;Opérations unitaires ;competence;CE 1 Analyser un système (ou un problème) réel ou virtuel;2
;;;;competence;CE 2 Exploiter un modèle d'un système réel ou virtuel;2
;;;;competence;CE 3 Mettre en oeuvre une démarche expérimentale;2
;;;;competence;CE 5 Traiter des données;2
;;;;competence;CS 2 Concevoir, dimensionner, et optimiser des installations de génie des procédés;2
;;;;competence;CS 4 Intégrer les grands enjeux environnementaux dans les stratégies de développement des systèmes anthropiques;M
;;;;capacité;Etre capable de décrire le fonctionnement d'un contacteur gaz-liquide;
;;;;capacité;tre capable de dimensionner des contacteurs gaz-liquide (hauteur et diamètre) pour le traitement d'un effluent gzeux binaire.;
;;;;capacité;Etre capable de dimensionner une colonne de distillation pour un mélange liquide-vapeur binaire.;
;;;;capacité;Etre capable de déterminer les paramètres de transfert de matière (kLa, kga) par absoprion gaz-liquide avec réaction chimique.;
;;;;connaissance;Connaitre les différents types de contacteurs gaz-liquide, leurs spécificités , ainsi que le vocabulaire associé;
;;;;connaissance;Connaitre les phénomènes physiques associés aux contacteurs gaz-liquide (Les rétentions liquide et gazeuse, pertes de charges, engorgement);
;;;;connaissance;Connaitre et savoir utiliser les outils pour l’ingénieur disponibles pour dimensionner un contacteur gaz-liquide ou liquide vapeur (transferts de matière avec ou sans réaction chimique, équilibre liquide vapeur) ;
GEN-4-ue-NRJ1;Systèmes Energétiques 1;GEN-4-enbat;Energétique du bâtiment;competence;CE 1 Analyser un système (ou un problème) réel ou virtuel;2
;;;;competence;CE 2 Exploiter un modèle d'un système réel ou virtuel;2
;;;;competence;CE 6 Communiquer une analyse ou une démarche scientifique avec des mises en situation adaptées à leur spécialité;2
;;;;competence;CS 1 Concevoir, dimensionner, gérer et optimiser des systèmes énergétiques dans des contextes complexes et variés (ville, industrie, transport);2
;;;;competence;CS 3 Maitrise des outils de calcul permettant d’analyser, de modéliser ou de contrôler un système énergétique ou un procédé;2
;;;;capacité;Être capable d'utiliser des logiciels de Simulation Thermique Dynamique (STD comme TRNSys par exemple) pour étudier le comportement thermique dynamique d'un bâtiment;
;;;;capacité;Être capable d'utiliser des logiciels de STD pour déterminer les charges en chauffage et en refroidissement ;
;;;;capacité;Être capable de pré-dimensionner les moyens de productions et d'émission à partir du calcul des charges;
;;;;capacité;Être capable de proposer des solutions pour maîtriser les besoins et la consommation énergétique des bâtiments;
;;;;capacité;Être capable de vérifier la conformité d'un bâtiment vis-à-vis de la réglementation thermique en utilisant un logiciel certifié (ClimaWin par exemple);
;;;;connaissance;Connaître les enjeux de la maîtrise énergétique des bâtiments;
;;;;connaissance;Connaître les principes régissant le confort thermique des occupants;
;;;;connaissance;Connaître les modes de transferts de chaleur dans une enveloppe de bâtiment et leurs effets dynamiques ;
;;;;connaissance;Connaître les méthodes permettant de déterminer les charges internes et externes d'un bâtiment avec prise en compte des effets d'inertie;
;;;;connaissance;Connaître les différentes technologies de production et d'émission de chaleur et de froid dans le bâtiment;
;;;;connaissance;Connaître les notions clefs de la réglementation thermique pour les bâtiments neufs et en rénovation;
GEN-4-ue-NRJ1;Systèmes Energétiques 1;GEN-4-mcelec;Machines électriques;competence;CE 1 Analyser un système (ou un problème) réel ou virtuel;2
;;;;competence;CE 2 Exploiter un modèle d'un système réel ou virtuel;2
;;;;competence;CE 4 Concevoir un système répondant à un cahier des charges;2
;;;;competence;CE 5 Traiter des données;2
;;;;competence;CE 6 Communiquer une analyse ou une démarche scientifique avec des mises en situation adaptées à leur spécialité;2
;;;;competence;CS 1 Concevoir, dimensionner, gérer et optimiser des systèmes énergétiques dans des contextes complexes et variés (ville, industrie, transport);2
;;;;capacité;Etre capable de choisir une machine électrique compte tenu de son utilisation et de son alimentation;
;;;;capacité;Etre capable d'estimer les pertes électriques, mécaniques, magnétiques;
;;;;capacité;Etre capable de proposer un convertisseur adapté à l'utilisation;
;;;;connaissance;Connaître le principe de fonctionnement des machines électriques;
;;;;connaissance;Connaître l'alimentation électrique des machines;
;;;;connaissance;Avoir des connaissances sur la variation de vitesse de ces machines;
GEN-4-ue-NRJ1;Systèmes Energétiques 1;GEN-4-mcthm-s1;Machines thermiques I;competence;CE 1 Analyser un système (ou un problème) réel ou virtuel;2
;;;;competence;CE 2 Exploiter un modèle d'un système réel ou virtuel;2
;;;;competence;CE 3 Mettre en oeuvre une démarche expérimentale;2
;;;;competence;CE 4 Concevoir un système répondant à un cahier des charges;2
;;;;competence;CE 5 Traiter des données;2
;;;;competence;CE 6 Communiquer une analyse ou une démarche scientifique avec des mises en situation adaptées à leur spécialité;2
;;;;competence;CS 1 Concevoir, dimensionner, gérer et optimiser des systèmes énergétiques dans des contextes complexes et variés (ville, industrie, transport);2
;;;;capacité;Etre capable d’écrire et de résoudre des bilans énergétique, exergétique et anergétique;
;;;;capacité;Etre capable de dimensionner énergétiquement et de modéliser de manière élémentaire un composant (compresseur) ou une machine (Pompe à chaleur);
;;;;capacité;Etre capable d’utiliser des diagrammes et des tables;
;;;;capacité;Etre capable de reconnaitre les différents éléments composant les machines (analyse fonctionnelle) : pompes à chaleur, machine frigorifique;
;;;;connaissance;Connaître les équations bilans : 1er et 2d principes ainsi que les bilans anergétique et exergétique.;
;;;;connaissance;Connaître les généralités sur les transformations polytropiques.;
;;;;connaissance;Connaître les ventilateurs et compresseurs : études comparées des différents types de compression, compresseurs volumétriques à pistons, compresseurs volumétriques rotatifs, compresseurs centrifuges et axiaux.;
;;;;connaissance;Connaître les générateurs thermodynamiques : machines frigorifiques, pompes à chaleur, liquéfaction des gaz, fluides frigorigènes;
GEN-4-ue-OPI1;Outils pour l'ingénieur 3;GEN-4-cmde;Commande avancée;competence;CS 3 Maitrise des outils de calcul permettant d’analyser, de modéliser ou de contrôler un système énergétique ou un procédé;2
;;;;capacité;être capable d’analyser les solutions d’un système linéaire;
;;;;capacité;être capable de synthétiser une commande par retour d’état pour la stabilisation d’un système;
;;;;capacité;être capable de synthétiser un observateur pour la stabilisation par retour de sortie;
;;;;capacité;être capable d’implémenter sous Matlab/Simulink  les points précédents;
;;;;connaissance;connaître la représentation d’état des systèmes linéaires;
;;;;connaissance;connaître les caractéristiques des réponses temporelles;
;;;;connaissance;connaître les concepts de commandabilité et d’observabilité;
;;;;connaissance;connaître les caractéristiques d’un cahier des charges pour la régulation de sortie;
GEN-4-ue-OPI1;Outils pour l'ingénieur 3;GEN-4-metnu;Méthodes numériques;competence;CE 1 Analyser un système (ou un problème) réel ou virtuel;3
;;;;competence;CE 2 Exploiter un modèle d'un système réel ou virtuel;3
;;;;competence;CE 5 Traiter des données;3
;;;;competence;CS 3 Maitrise des outils de calcul permettant d’analyser, de modéliser ou de contrôler un système énergétique ou un procédé;2
;;;;capacité;Être capable de maîtriser la base des différences finies;
;;;;capacité;Être capable de discrétiser l'équation de la chaleur en utilisant les différences finies;
;;;;capacité;Être capable de résoudre numériquement l'équation de la chaleur et valider les résultats obtenus;
;;;;connaissance;Connaître les notions élémentaires des différences finies;
;;;;connaissance;Connaître la discrétisation par les différences finies de l'équation de la chaleur en régimes permanent et transitoire;
;;;;connaissance;Connaître la mise en œuvre informatique sous matlab de la résolution numérique de l'équation de la chaleur, la qualifier et la valider;
GEN-4-ue-SHS1;SHS 3;GEN-4-SHS1;SHS1;competence;CT 2 Travailler, apprendre, évoluer de manière autonome;2
;;;;competence;CT 5 Agir de manière responsable dans un monde complexe;2
;;;;competence;CT 6 Se situer, travailler, évoluer dans une entreprise, une organisation socio-productive;2
;;;;competence;CT 7 Travailler dans un contexte international et interculturel;2
;;;;capacité;Etre capable d'analyser le contexte économique, industriel, stratégique et humain de l'iorganisation pour prendre des décisions professsionelles adaptées, y compris à l'échelle interbationale;
;;;;capacité;Etre capable d'appréhender les enjeux complexes (dans l'entreprise et dans la société) qui se présentent à l'ingénieur, y compris à l'échelle internationale;
;;;;capacité;Etre capable d'identifier d'évaluer et d'anticiper les conséquences de ses actions et décisions à différents niveaux d'échelle, y compris internationale;
;;;;capacité;Etre capable d'identifier les incertitudes et les risques et agir pour les réduire, y compris à l'échelle internationale;
;;;;connaissance;Connaitre les bases de la macroéconomie;
;;;;connaissance;Connaitre les bases de l'économie internationale;
;;;;connaissance;Connaitre les bases de l'économie monétaire et financière;
GEN-4-ue-SHS1;SHS 3;GEN-4-SHS2;SHS2;competence;CT 1 Se connaître, se gérer physiquement et mentalement;2
;;;;competence;CT 2 Travailler, apprendre, évoluer de manière autonome;2
;;;;competence;CT 5 Agir de manière responsable dans un monde complexe;2
;;;;capacité;Etre capable d'appréhender tout rapport social comme un dispositif d'influence(s), plus ou moins symétrique.;
;;;;capacité;Etre capable d'identifier, dans toute interaction mettant en relation des individus, des groupes ou des organisations, les techniques utilisées pour amener leurs interlocuteurs à penser/faire ce qu'ils souhaitent.;
;;;;capacité;Etre capable de repérer la transversalité de ces techniques au sein de toutes les institutions sociales telles que la famille, les réseaux sociaux, l'école, les organisations productives, les marchés, les états,…;
;;;;capacité;Etre capable de décoder ces techniques quand on est en position d'être influencé, et savoir les mettre en œuvre si on veut influencer autrui.;
;;;;connaissance;Connaître des bases de sociologie générale;
;;;;connaissance;Connaître des bases de psycho-sociologie générale;
;;;;connaissance;Connaître des bases de psychologie sociale expérimentale;
;;;;connaissance;Connaître des bases de psycho-physiologie;
GEN-4-ue-NRJ2;Energie - Procédés 3;GEN-4-mcthm-s2;Machines thermiques II;competence;CE 1 Analyser un système (ou un problème) réel ou virtuel;2
;;;;competence;CE 2 Exploiter un modèle d'un système réel ou virtuel;2
;;;;competence;CE 3 Mettre en oeuvre une démarche expérimentale;2
;;;;competence;CE 4 Concevoir un système répondant à un cahier des charges;2
;;;;competence;CE 5 Traiter des données;2
;;;;competence;CE 6 Communiquer une analyse ou une démarche scientifique avec des mises en situation adaptées à leur spécialité;2
;;;;competence;CS 1 Concevoir, dimensionner, gérer et optimiser des systèmes énergétiques dans des contextes complexes et variés (ville, industrie, transport);2
;;;;capacité;Etre capable d’écrire et de résoudre des bilans énergétique, exergétique et anergétique appliqués à des cycles moteurs;
;;;;capacité;Etre capable de dimensionner énergétiquement et de modéliser de manière élémentaire un composant (e.g. turbine) ou une machine (e.g. installation motrice à vapeur ou à gaz).;
;;;;capacité;Etre capable d’utiliser des diagrammes, des tables et un logiciel (Thermoptim);
;;;;connaissance;Connaître les turbines à vapeur et les cycles associés : turbines axiales à action et à réaction, triangles des vitesses, cycle de Hirn, Rankine, à soutirages, …;
;;;;connaissance;Connaître les installations motrices à gaz : Cycles de Joules, Brayton, turbo-réacteurs.;
;;;;connaissance;Connaître le principe des cycles combinés : méthode du pincement.;
;;;;connaissance;Connaître les fluides frigorigènes et les logiciels de référence (Refprop, CoolPack, Thermoptim, EES);
;;;;connaissance;Connaître les moteurs alternatifs à combustion interne (à allumage commandé, moteurs diesel) : thermodynamique appliquée aux MACI, pollution et rendements des moteurs, généralités techniques.;
GEN-4-ue-NRJ2;Energie - Procédés 3 Option 1;GEN-4-clim;Génie climatique;competence;CE 1 Analyser un système (ou un problème) réel ou virtuel;2
;;;;competence;CE 2 Exploiter un modèle d'un système réel ou virtuel;2
;;;;competence;CE 4 Concevoir un système répondant à un cahier des charges;2
;;;;competence;CE 6 Communiquer une analyse ou une démarche scientifique avec des mises en situation adaptées à leur spécialité;2
;;;;competence;CS 1 Concevoir, dimensionner, gérer et optimiser des systèmes énergétiques dans des contextes complexes et variés (ville, industrie, transport);2
;;;;capacité;Être capable de déterminer les propriétés de l'air humide par lecteur graphique ou par le calcul;
;;;;capacité;Être capable de déterminer les craactéristiques d'un point de soufflage pour des charges et une ambiance données;
;;;;capacité;Être capable de proposer des solutions technologiques pour préparer le point de soufflage à partir d'air neu et de les pré-dimensionner;
;;;;capacité;Être capable de pré-dimensionner un circuit aéraulique : conduits, ventilateurs, filtres;
;;;;connaissance;Connaître les propriétés de l'air humide;
;;;;connaissance;Connaître les méthodes permettant de déterminer les propriéts d'un point de soufflage;
;;;;connaissance;Connaître les différentes opérations unitaires sur l'air humide;
;;;;connaissance;Connaître les principes de la distribution d'air dans les locaux : conception des circuits aérauliques et filtration;
GEN-4-ue-NRJ2;Energie - Procédés 3 Option 1;GEN-4-transelec;Transition énergétique électrique;competence;CE 1 Analyser un système (ou un problème) réel ou virtuel;2
;;;;competence;CS 1 Concevoir, dimensionner, gérer et optimiser des systèmes énergétiques dans des contextes complexes et variés (ville, industrie, transport);2
;;;;competence;CS 6 Intégrer les grands enjeux de la transition énergétique : aspects techniques, économiques, juridiques et environnementaux;1
;;;;competence;CT 5 Agir de manière responsable dans un monde complexe;1
GEN-4-ue-NRJ2;Energie - Procédés 3 Option 2;GEN-4-probio;Procédés biologiques;competence;CE 1 Analyser un système (ou un problème) réel ou virtuel;2
;;;;competence;CE 2 Exploiter un modèle d'un système réel ou virtuel;2
;;;;competence;CE 5 Traiter des données;2
;;;;competence;CS 2 Concevoir, dimensionner, et optimiser des installations de génie des procédés;2
;;;;competence;CS 3 Maitrise des outils de calcul permettant d’analyser, de modéliser ou de contrôler un système énergétique ou un procédé;2
;;;;competence;CS 4 Intégrer les grands enjeux environnementaux dans les stratégies de développement des systèmes anthropiques;M
;;;;capacité;Etre capable de décrire un modèle stoechiométrique / cinétique sous la forme d'une matrice de Petersen;
;;;;capacité;Etre capable d'écrire un bilan matière d'une réaction complexe sur un réacteur de géométrie simple;
;;;;capacité;Etre capable d'utiliser rapidement l'implémentation d'une résolution dynamique ;
;;;;capacité;Etre capable de dimensionner les principaux éléments d'une station d'épuration;
;;;;capacité;Etre capable de dimensionner un dispositif d'aération dans un bassin de boues activées;
;;;;connaissance;Connaissance des principaux descripteurs de pollution associés aux composés organiques et azotés;
;;;;connaissance;Connaissance des variables d'état pouvant être associées à ces descripteurs dans un modèle ;
;;;;connaissance;Connaissance des principales opérations unitaires utilisées dans une station d'épuration;
GEN-4-ue-NRJ2;Energie - Procédés 3 Option 2;GEN-4-sepSL;Séparation solide / liquide;competence;CE 1 Analyser un système (ou un problème) réel ou virtuel;2
;;;;competence;CE 2 Exploiter un modèle d'un système réel ou virtuel;2
;;;;competence;CE 4 Concevoir un système répondant à un cahier des charges;2
;;;;competence;CS 2 Concevoir, dimensionner, et optimiser des installations de génie des procédés;2
;;;;competence;CS 4 Intégrer les grands enjeux environnementaux dans les stratégies de développement des systèmes anthropiques;M
;;;;capacité;Savoir définir les procédés les plus adaptés aux objectifs de traitement à atteindre.;
;;;;capacité;Savoir dimensionner les procédés chimiques, physiques – mécaniques, membranaires, d’adsorption, utilisés dans les filières de traitement des eaux;
;;;;capacité; Savoir utiliser les lois gouvernant les équilibres chimiques, les modèles de décantation des différents types de particules, la loi de Henry, les lois d’écoulement en milieu poreux saturés (loi de Darcy – relation de Kozeny-Carman), les modèles utilisés pour représenter les isothermes d’adsorption, les paramètres utilisés pour dimensionner les procédés membranaires (taux de conversion, taux de rétention, calculs des flux de perméat et sels…);
;;;;connaissance;connaitre les objectifs atteignables par les différents procédés chimiques, physiques, membranaires ou faisant intervenir des phénomènes de surface.;
;;;;connaissance;Connaitre les différents modèles et lois utilisés pour le dimensionnement des principaux procédés chimiques, physiques, membranaires ou faisant intervenir des phénomènes de surface utilisés pour le traitement de liquide ;
GEN-4-ue-OPI2;Outils pour l'ingénieur 4;GEN-4-starccm;Logiciel de CFD;competence;CE 1 Analyser un système (ou un problème) réel ou virtuel;3
;;;;competence;CE 2 Exploiter un modèle d'un système réel ou virtuel;3
;;;;competence;CE 5 Traiter des données;3
;;;;competence;CS 3 Maitrise des outils de calcul permettant d’analyser, de modéliser ou de contrôler un système énergétique ou un procédé;2
;;;;capacité;Etre capable de maitriser un logiciel de simulation en mécaniques des fluides;
;;;;capacité;Etre capable de manipuler des nombres adimensionnés;
;;;;capacité;Etre capable d’utiliser des méthodes de discrétisation temporelle et spatiale d’équations de diffusion;
;;;;capacité;Etre capable d’utiliser des outils de post traitements des résultats de simulation dans un but d’analyse;
;;;;connaissance;connaitre  les avantages et des limites des outils de simulation  en mécaniques des fluides;
;;;;connaissance;connaitre  les différentes étapes d’une modélisation multiphysique;
;;;;connaissance;connaitre  les règles de sélection des modèles physiques et de leurs éventuelles simplifications adaptées à l’écoulement étudié;
;;;;connaissance;connaitre  les techniques de validation et de vérification des simulations;
GEN-4-ue-OPI2;Outils pour l'ingénieur 4;GEN-4-hysys;Logiciel de simulation des procédés;competence;CE 1 Analyser un système (ou un problème) réel ou virtuel;2
;;;;competence;CE 2 Exploiter un modèle d'un système réel ou virtuel;3
;;;;competence;CS 3 Maitrise des outils de calcul permettant d’analyser, de modéliser ou de contrôler un système énergétique ou un procédé;3
;;;;capacité;"Être capable de simuler différentes opérations unitaires (compresseur, turbine, pompe, échangeur, réacteur, 
colonne d'absorption gaz-liquide, colonne à distiller) en régime permanent";
;;;;capacité;Être capable de simuler une installation industrielle en régime permanent (machine thermique, procédé de traitement par exemple);
;;;;capacité;Être capable d'élaborer un schéma de procédé;
GEN-4-ue-SHS1;SHS 4;GEN-4-com;Communication;competence;CT 1 Se connaître, se gérer physiquement et mentalement; 
;;;;competence;CT 3 Interagir avec les autres, travailler en équipe;2
;;;;capacité;Etre capable de se préparer à un exposé oral;
;;;;connaissance;Connaître les règles de base d'une communication efficace, techniques de groupe.;
GEN-4-ue-STA;Stage 1;GEN-4-sird;Stage R&D;competence;CE 1 Analyser un système (ou un problème) réel ou virtuel;3
;;;;competence;CE 2 Exploiter un modèle d'un système réel ou virtuel;3
;;;;competence;CE 3 Mettre en oeuvre une démarche expérimentale;3
;;;;competence;CE 4 Concevoir un système répondant à un cahier des charges;3
;;;;competence;CE 5 Traiter des données;3
;;;;competence;CE 6 Communiquer une analyse ou une démarche scientifique avec des mises en situation adaptées à leur spécialité;3
;;;;competence;CT 1 Se connaître, se gérer physiquement et mentalement;3
;;;;competence;CT 2 Travailler, apprendre, évoluer de manière autonome;3
;;;;competence;CT 3 Interagir avec les autres, travailler en équipe;3
;;;;competence;CT 4 Faire preuve de créativité, innover, entreprendre;3
;;;;competence;CT 5 Agir de manière responsable dans un monde complexe;3
;;;;competence;CT 6 Se situer, travailler, évoluer dans une entreprise, une organisation socio-productive;3
;;;;competence;CT 7 Travailler dans un contexte international et interculturel;3
;;;;capacité;Etre capable de rechercher et d'exploiter de la documentation scientifique ;
GEN-5-ue-EASE;Option EASE;GEN-5-ease-cpse;Combustion propre, sûre et efficace;competence;CE 1 Analyser un système (ou un problème) réel ou virtuel;3
;;;;competence;CE 2 Exploiter un modèle d'un système réel ou virtuel;2
;;;;competence;CE 6 Communiquer une analyse ou une démarche scientifique avec des mises en situation adaptées à leur spécialité;2
;;;;capacité;Etre capable d'identifier le type de flamme dans une application industrielle;
;;;;capacité;Etre capable d'utiliser la loi d'Arrhenius pour les réactions de combustion;
;;;;capacité;Etre capable d'écrire les équations qui régissent les milieux réactifs;
;;;;capacité;Etre capable d'utiliser le diagramme de combustion turbulente;
;;;;capacité;Etre capable d'utiliser un logiciel de simulation de la combustion turbulente;
;;;;capacité;Etre capable d'interprêter et analyser les résultats de la simulation de la combustion turbulente;
;;;;connaissance;Connaître les deux types principaux de flammes : flamme de diffusion et flamme prémélangée;
;;;;connaissance;Connaître les différents combustibles et leurs spécificités;
;;;;connaissance;Connaître la loi d'Arrhenius pour décrire la vitesse de réaction en fonction de la température;
;;;;connaissance;Connaître les différentes équations qui régissent les milieux réactifs;
;;;;connaissance;Connaître le diagramme de combustion turbulente;
;;;;connaissance;Connaître les voies de productions des principaux polluants;
;;;;connaissance;Connaître les différentes approches de simulation numérique de la combustion;
GEN-5-ue-EASE;Option EASE;GEN-5-ease-dse;Design des systèmes énergétiques;competence;CE 1 Analyser un système (ou un problème) réel ou virtuel;3
;;;;competence;CE 2 Exploiter un modèle d'un système réel ou virtuel;3
;;;;competence;CS 1 Concevoir, dimensionner, gérer et optimiser des systèmes énergétiques dans des contextes complexes et variés (ville, industrie, transport);3
;;;;competence;CS 3 Maitrise des outils de calcul permettant d’analyser, de modéliser ou de contrôler un système énergétique ou un procédé;3
;;;;capacité;Etre capable d'effectuer le bilan des flux exergétiques (mécanique, thermique et matière) d'un système énergétique quelconque;
;;;;capacité;Etre capable d'effectuer le bilan des coûts (fonctionnement et investissement) d'un système énergétique quelconque;
;;;;capacité;Etre capable d'optimiser la conception d'un système énergétique à partir de critères exergétique et économique;
;;;;capacité;Etre capable de proposer des solutions technologies adaptées pour la valorisation de chaleur fatale;
;;;;connaissance;Connaître les principes de l'optimisation exergo-économique (méthode F-P-L);
;;;;connaissance;Connaître les enjeux de la valorisation de chaleur fatale dans l'industrie et dans les ville;
;;;;connaissance;Connaître les solutions technologiques en lien avec la valorisation de chaleur fatale;
;;;;connaissance;Connaître les principes du dimensionnement optimum des réseaux d'énergies (problème MINLP);
GEN-5-ue-EASE;Option EASE;GEN-5-ease-espm;Ecoulements dans les systèmes : phénoménologie et modélisation;competence;CE 1 Analyser un système (ou un problème) réel ou virtuel;3
;;;;competence;CE 4 Concevoir un système répondant à un cahier des charges;2
;;;;competence;CS 2 Concevoir, dimensionner, et optimiser des installations de génie des procédés;2
;;;;competence;CS 3 Maitrise des outils de calcul permettant d’analyser, de modéliser ou de contrôler un système énergétique ou un procédé;2
;;;;capacité;Etre capable d'appliquer la moyenne de Reynolds à une équation simple;
;;;;capacité;Etre capable de faire le lien entre dissipation turbulente et les pertes de charge dans une conduite;
;;;;capacité;Etre capable de déterminer les bornes de la gamme d'échelle sur laquelle se développe un écoulement turbulent;
;;;;capacité;Etre capable d'estimer les épaisseurs caractéristiques d'une couche limite dynamique turbulente;
;;;;capacité;Etre capable d'estimer les épaisseurs caractéristiques d'une couche limite thermique turbulente;
;;;;capacité;Etre capable de retrouver les méthodes numériques de base et les approfondir;
;;;;capacité;Etre capable d'expliquer le cheminement pour obtenir le modèle k-epsilon;
;;;;connaissance;Connaître la phénoménologie des écoulements turbulents;
;;;;connaissance;Connaiître les propriétés de la turbulence;
;;;;connaissance;Connaître la phénoménologie des transferts thermiques turbulents;
;;;;connaissance;Connaître la structure d'une couche limite dynamique  turbulente;
;;;;connaissance;Connaître les méthodes numériques de base pour étudier des écoulements;
;;;;connaissance;Connaître la modèle de turbulence de base k-epsilon;
GEN-5-ue-EASE;Option EASE;GEN-5-ease-fdie;Fluides diphasiques pour l'intensification énergétique;competence;CE 1 Analyser un système (ou un problème) réel ou virtuel;3
;;;;competence;CE 4 Concevoir un système répondant à un cahier des charges;2
;;;;competence;CS 1 Concevoir, dimensionner, gérer et optimiser des systèmes énergétiques dans des contextes complexes et variés (ville, industrie, transport);3
;;;;competence;CS 3 Maitrise des outils de calcul permettant d’analyser, de modéliser ou de contrôler un système énergétique ou un procédé;2
;;;;capacité;Etre capable de calculer des paramètres thermohydrauliques caractéristiques des phénomènes de transferts avec changement de phase liquide-vapeur (coefficient d'échange, champ de pression, flux thermique, champs de température, vitesses, …);
;;;;capacité;Etre capable de dimensionner des composants et des systèmes pour l'intensification énergétique notamment les évaporateurs, condenseurs et caloducs;
;;;;connaissance;connaissance des phénomènes de transferts de chaleur avec changement de phase liquide-vapeur;
;;;;connaissance;connaissance de phénomènes physiques d'interface liquide-vapeur : capillarité, mouillabilité, …;
;;;;connaissance;connaissance et compréhension de dispositifs techniques pour l'intensification énergétique  basés sur ces phénomènes;
GEN-5-ue-2EIT;Option 2EIT;GEN-5-2eit-mbpcep;Mécanismes bio-physico-chimiques des émissions de polluants;competence;CS 7 Concevoir et mettre en œuvre une démarche d'écologie industrielle et territoriale visant à optimiser la gestion des ressources et à limiter les impacts environnementaux;2
;;;;capacité;Savoir décrire un matériau solide complexe en vue de son évaluation environnementale;
;;;;capacité;Savoir décrire le comportement d'un matériau au contact avec une phase solide (eau, extractant ou autre);
;;;;capacité;Savoir utiliser les fonctionnalités simples d'un logiciel de modélisation géochimique (PhreeqC);
;;;;connaissance;Connaitre les principaux mécanismes élémentaires (et leurs couplages) qui contrôlent la mobilité de contaminants contenus dans un matériau solide pollué.;
;;;;connaissance;Connaitre les différents modèles permettant de décrire les mécanismes de rétention ou de mobilité des polluants.;
GEN-5-ue-2EIT;Option 2EIT;GEN-5-2eit-moecot;mise en œuvre des écotechnologies;competence;CS 1 Concevoir, dimensionner, gérer et optimiser des systèmes énergétiques dans des contextes complexes et variés (ville, industrie, transport);2
;;;;competence;CS 2 Concevoir, dimensionner, et optimiser des installations de génie des procédés;2
;;;;competence;CS 4 Intégrer les grands enjeux environnementaux dans les stratégies de développement des systèmes anthropiques;2
;;;;competence;CS 5 Utiliser les systèmes de management et les outils d'analyse dans le cadre d’une démarche de Développement Durable et de Responsabilité Sociétale des organisations : aspects normatif, socio-économique, financier et technique;3
;;;;competence;CS 7 Concevoir et mettre en œuvre une démarche d'écologie industrielle et territoriale visant à optimiser la gestion des ressources et à limiter les impacts environnementaux;2
;;;;capacité;Savoir choisir et appliquer les différentes voies de traitements biologiques au cas concret d'un projet;
;;;;capacité;Savoir choisir et appliquer les différentes voies de traitements thermiques au cas concret d'un projet;
;;;;capacité;Savoir choisir et appliquer les différentes voies de traitements d'effluents au cas concret d'un projet;
;;;;connaissance;Connaître et comprendre les jeux d'acteurs et les stratégies de synergie territoriale;
;;;;connaissance;Connaître les différentes voies de traitement et de valorisation des déchets et des effluents d'un territoire;
;;;;connaissance;Connaître les avantages et les inconvénients des traitements biologiques;
;;;;connaissance;Connaître les avantages et les inconvénients des traitements thermiques;
;;;;connaissance;Connaître les avantages et les inconvénients des traitements d'effluents;
GEN-5-ue-2EIT;Option 2EIT;GEN-5-2eit-proj;Projet ;competence;CE 1 Analyser un système (ou un problème) réel ou virtuel;3
;;;;competence;CE 4 Concevoir un système répondant à un cahier des charges;3
;;;;competence;CE 5 Traiter des données;2
;;;;competence;CE 6 Communiquer une analyse ou une démarche scientifique avec des mises en situation adaptées à leur spécialité;3
;;;;competence;CS 1 Concevoir, dimensionner, gérer et optimiser des systèmes énergétiques dans des contextes complexes et variés (ville, industrie, transport);2
;;;;competence;CS 4 Intégrer les grands enjeux environnementaux dans les stratégies de développement des systèmes anthropiques;3
;;;;competence;CS 5 Utiliser les systèmes de management et les outils d'analyse dans le cadre d’une démarche de Développement Durable et de Responsabilité Sociétale des organisations : aspects normatif, socio-économique, financier et technique;3
;;;;competence;CS 7 Concevoir et mettre en œuvre une démarche d'écologie industrielle et territoriale visant à optimiser la gestion des ressources et à limiter les impacts environnementaux;3
;;;;competence;CT 2 Travailler, apprendre, évoluer de manière autonome;3
;;;;competence;CT 4 Faire preuve de créativité, innover, entreprendre;2
;;;;competence;CT 5 Agir de manière responsable dans un monde complexe;2
;;;;competence;CT 6 Se situer, travailler, évoluer dans une entreprise, une organisation socio-productive;2
;;;;capacité;Savoir développer une stratégie de synergie territoriale entre les diféfrentes activités pré-existantes et celles à créer;
;;;;capacité;Savoir proposer des boucles matières et/ou énergie entre les différentes activités humaines et les cartographier;
